,random_state,n_splits,Train Score,Cross-Val Score,Cross-val std
120,10184.0,5.0,70.08647512330147,211.94858793142666,69.84662837727669
121,10184.0,6.0,69.39442803286238,209.01488515410915,69.07316864612113
122,10184.0,7.0,72.67763082602129,211.21208292358398,74.47222658148921
123,10184.0,8.0,70.3849369280932,216.10350416492662,76.11899468558222
124,10184.0,9.0,70.77414229932464,214.89059412888452,76.78408785159526
125,10184.0,10.0,72.42932754879558,208.86777060505327,84.06582482917004
126,10184.0,11.0,72.57941189972237,215.19839579764744,84.06858928164486
127,10184.0,12.0,71.87194881416522,217.60979528238414,86.73716437899114
128,10184.0,13.0,71.31662679657747,205.78467428704903,83.16736674331202
129,10184.0,14.0,72.61070525193612,216.26666110903875,87.4635845567357
130,10013.0,2.0,62.524600982026115,187.77074312532164,24.748412688817368
131,10013.0,3.0,73.5086505957029,220.97761736864766,57.46096198814039
132,10013.0,4.0,72.13073035508445,227.10065234030228,67.61705897914851
133,10013.0,5.0,70.08647512330147,211.94858793142666,69.84662837727669
134,10013.0,6.0,69.39442803286238,209.01488515410915,69.07316864612113
135,10013.0,7.0,72.67763082602129,211.21208292358398,74.47222658148921
136,10013.0,8.0,70.3849369280932,216.10350416492662,76.11899468558222
137,10013.0,9.0,70.77414229932464,214.89059412888452,76.78408785159526
138,10013.0,10.0,72.42932754879558,208.86777060505327,84.06582482917004
139,10013.0,11.0,72.57941189972237,215.19839579764744,84.06858928164486
140,10013.0,12.0,71.87194881416522,217.60979528238414,86.73716437899114
141,10013.0,13.0,71.31662679657747,205.78467428704903,83.16736674331202
142,10013.0,14.0,72.61070525193612,216.26666110903875,87.4635845567357
143,51138.0,2.0,62.524600982026115,187.77074312532164,24.748412688817368
144,51138.0,3.0,73.5086505957029,220.97761736864766,57.46096198814039
145,51138.0,4.0,72.13073035508445,227.10065234030228,67.61705897914851
146,51138.0,5.0,70.08647512330147,211.94858793142666,69.84662837727669
147,51138.0,6.0,69.39442803286238,209.01488515410915,69.07316864612113
148,51138.0,7.0,72.67763082602129,211.21208292358398,74.47222658148921
149,51138.0,8.0,70.3849369280932,216.10350416492662,76.11899468558222
150,51138.0,9.0,70.77414229932464,214.89059412888452,76.78408785159526
151,51138.0,10.0,72.42932754879558,208.86777060505327,84.06582482917004
152,51138.0,11.0,72.57941189972237,215.19839579764744,84.06858928164486
153,51138.0,12.0,71.87194881416522,217.60979528238414,86.73716437899114
154,51138.0,13.0,71.31662679657747,205.78467428704903,83.16736674331202
155,51138.0,14.0,72.61070525193612,216.26666110903875,87.4635845567357
156,42694.0,2.0,62.524600982026115,187.77074312532164,24.748412688817368
157,42694.0,3.0,73.5086505957029,220.97761736864766,57.46096198814039
158,42694.0,4.0,72.13073035508445,227.10065234030228,67.61705897914851
159,42694.0,5.0,70.08647512330147,211.94858793142666,69.84662837727669
160,42694.0,6.0,69.39442803286238,209.01488515410915,69.07316864612113
161,42694.0,7.0,72.67763082602129,211.21208292358398,74.47222658148921
162,42694.0,8.0,70.3849369280932,216.10350416492662,76.11899468558222
163,42694.0,9.0,70.77414229932464,214.89059412888452,76.78408785159526
164,42694.0,10.0,72.42932754879558,208.86777060505327,84.06582482917004
165,42694.0,11.0,72.57941189972237,215.19839579764744,84.06858928164486
166,42694.0,12.0,71.87194881416522,217.60979528238414,86.73716437899114
167,42694.0,13.0,71.31662679657747,205.78467428704903,83.16736674331202
168,42694.0,14.0,72.61070525193612,216.26666110903875,87.4635845567357
169,50910.0,2.0,62.524600982026115,187.77074312532164,24.748412688817368
170,50910.0,3.0,73.5086505957029,220.97761736864766,57.46096198814039
171,50910.0,4.0,72.13073035508445,227.10065234030228,67.61705897914851
172,50910.0,5.0,70.08647512330147,211.94858793142666,69.84662837727669
173,50910.0,6.0,69.39442803286238,209.01488515410915,69.07316864612113
174,50910.0,7.0,72.67763082602129,211.21208292358398,74.47222658148921
175,50910.0,8.0,70.3849369280932,216.10350416492662,76.11899468558222
176,50910.0,9.0,70.77414229932464,214.89059412888452,76.78408785159526
177,50910.0,10.0,72.42932754879558,208.86777060505327,84.06582482917004
178,50910.0,11.0,72.57941189972237,215.19839579764744,84.06858928164486
179,50910.0,12.0,71.87194881416522,217.60979528238414,86.73716437899114
180,50910.0,13.0,71.31662679657747,205.78467428704903,83.16736674331202
181,50910.0,14.0,72.61070525193612,216.26666110903875,87.4635845567357
182,12057.0,2.0,62.524600982026115,187.77074312532164,24.748412688817368
183,12057.0,3.0,73.5086505957029,220.97761736864766,57.46096198814039
184,12057.0,4.0,72.13073035508445,227.10065234030228,67.61705897914851
185,12057.0,5.0,70.08647512330147,211.94858793142666,69.84662837727669
186,12057.0,6.0,69.39442803286238,209.01488515410915,69.07316864612113
187,12057.0,7.0,72.67763082602129,211.21208292358398,74.47222658148921
188,12057.0,8.0,70.3849369280932,216.10350416492662,76.11899468558222
189,12057.0,9.0,70.77414229932464,214.89059412888452,76.78408785159526
190,12057.0,10.0,72.42932754879558,208.86777060505327,84.06582482917004
191,12057.0,11.0,72.57941189972237,215.19839579764744,84.06858928164486
192,12057.0,12.0,71.87194881416522,217.60979528238414,86.73716437899114
193,12057.0,13.0,71.31662679657747,205.78467428704903,83.16736674331202
194,12057.0,14.0,72.61070525193612,216.26666110903875,87.4635845567357
